temperature,wavenumber,cia_coefficient,uncertainty
77,385,8.49656787641e-11,3.65352418686e-11
77,390,8.77831995508e-11,3.77467758069e-11
77,395,9.04266111019e-11,3.88834427738e-11
77,400,9.28939779268e-11,3.99444105085e-11
77,405,9.51845703013e-11,4.09293652295e-11
77,410,9.72987429142e-11,4.18384594531e-11
77,415,9.92377884756e-11,4.26722490445e-11
77,420,1.01003780306e-10,4.34316255314e-11
77,425,1.02599430502e-10,4.41177551159e-11
77,430,1.04027985965e-10,4.47320339649e-11
77,435,1.05293166604e-10,4.52760616395e-11
77,440,1.0639912968e-10,4.57516257624e-11
77,445,1.07350433707e-10,4.6160686494e-11
77,450,1.08151980751e-10,4.65053517228e-11
77,455,1.0880893379e-10,4.67878415296e-11
77,460,1.09326624879e-10,4.70104486978e-11
77,465,1.09710478568e-10,4.7175505784e-11
77,470,1.0996596825e-10,4.72853663476e-11
77,475,1.10098605426e-10,4.7342400333e-11
77,480,1.10113944453e-10,4.73489961149e-11
77,485,1.10017578942e-10,4.73075589448e-11
77,490,1.09815114034e-10,4.72204990348e-11
77,495,1.09512116107e-10,4.70902099259e-11
77,500,1.09114056886e-10,4.69190444611e-11
77,505,1.08626273566e-10,4.67092976332e-11
77,510,1.08053957802e-10,4.64632018549e-11
77,515,1.07402170449e-10,4.61829332932e-11
77,520,1.06675865288e-10,4.58706220738e-11
77,525,1.05879901775e-10,4.55283577632e-11
77,530,1.05019035274e-10,4.5158185168e-11
77,535,1.04097887747e-10,4.47620917314e-11
77,540,1.03120913731e-10,4.43419929043e-11
77,545,1.02092378967e-10,4.38997229559e-11
77,550,1.01016361461e-10,4.34370354283e-11
77,555,9.98967720176e-11,4.29556119675e-11
77,560,9.8737380969e-11,4.24570738167e-11
77,565,9.75418354856e-11,4.19429892588e-11
77,570,9.63136583034e-11,4.14148730705e-11
77,575,9.50562297893e-11,4.08741788094e-11
77,580,9.37727645785e-11,4.03222887688e-11
77,585,9.24662966788e-11,3.97605075719e-11
77,590,9.11396819666e-11,3.91900632456e-11
77,595,8.97956175916e-11,3.86121155644e-11
77,600,8.84366691938e-11,3.80277677533e-11
77,605,8.70652934535e-11,3.7438076185e-11
77,610,8.56838467057e-11,3.68440540834e-11
77,615,8.42945780435e-11,3.62466685587e-11
77,620,8.28996132747e-11,3.56468337081e-11
77,625,8.15009402698e-11,3.5045404316e-11
77,630,8.01004048781e-11,3.44431740976e-11
77,635,7.86997207927e-11,3.38408799408e-11
77,640,7.73004897149e-11,3.32392105774e-11
77,645,7.59042233879e-11,3.26388160568e-11
77,650,7.45123586601e-11,3.20403142238e-11
77,655,7.3126260557e-11,3.14442920395e-11
77,660,7.17472142538e-11,3.08513021291e-11
77,665,7.03764119348e-11,3.02618571319e-11
77,670,6.90149425214e-11,2.96764252842e-11
77,675,6.76637904807e-11,2.90954299067e-11
77,680,6.63238454906e-11,2.8519253561e-11
77,685,6.49959198148e-11,2.79482455204e-11
77,690,6.36807670374e-11,2.73827298261e-11
77,695,6.23790955797e-11,2.68230110993e-11
77,700,6.10915730342e-11,2.62693764047e-11
77,705,5.98188214479e-11,2.57220932226e-11
77,710,5.85614074211e-11,2.51814051911e-11
